lift to drag ratio,velocity,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.7000000000000002,14800.0,500000.3556366597,128.3461081055866,3530.4792203721586,11.2729897407649,311.7376562556197,125.10198649947309,186.63566975614663
1.8,14800.0,499999.93776180473,128.9748205082601,3529.3890907912883,11.613170620194618,306.97312628283777,124.11943020899123,182.85369607384655
1.9000000000000001,14800.0,499999.9669241529,126.74593717270955,3531.9484646897517,12.249328600779652,312.268735393269,125.14070782629533,187.4711003938358
2.0,14800.0,499999.7623062565,127.69454219154204,3530.9374254494514,12.827037553676238,314.75677658166916,125.74284000015062,189.01393658151852
0.9,15000.0,470575.4022543691,127.59327507106718,3518.965789008464,7.763475136830952,326.09323221218654,128.7423702789241,197.3508619332624
1.0,15000.0,499999.9077979112,132.80560186643243,3526.569679991908,8.164712864583713,325.7507804685217,128.67537100374423,197.0754094647775
1.1,15000.0,499999.8452751624,133.6024436147227,3525.5523888192047,8.574459767185054,326.5357859678744,128.82914393027926,197.70664203759515
1.2000000000000002,15000.0,499999.9996193596,131.34526398518756,3527.495791581359,9.1253582050927,330.43959025351467,129.6608069922822,200.81252080415177
1.3,15000.0,499999.6555018013,131.22168857343013,3527.6678613976937,9.509600296790893,325.97882231937,128.72830339863262,197.2505189207374
1.4000000000000001,15000.0,499999.8044476906,128.4429538484028,3530.240441825358,10.057792349483531,332.891581295749,130.14406149728288,202.76763871876705
1.5,15000.0,499999.86489229224,128.82186480112068,3529.7852631696182,10.439905651101569,326.91006921679605,128.9055931762604,198.00447604053562
1.6,15000.0,499999.76126730774,128.41884605687665,3530.1239795141373,11.036898020080981,332.41071084922146,130.06044963334534,202.37369975352118
1.7000000000000002,15000.0,499999.8337629291,128.4058634289604,3530.309264164227,11.544264738564324,332.17684468203674,130.10233395057776,202.20943899866234
1.8,15000.0,499999.76718345186,128.64174525957378,3530.025880421145,11.937578238085194,328.61613432021306,129.30704818369034,199.37295995087433
1.9000000000000001,15000.0,499999.97050023574,126.73336133988414,3531.9619916378183,12.546409290964176,326.6393716476555,128.86298481563307,197.7763868320224
2.0,15000.0,499999.8053817933,127.75795060495284,3530.6956787072404,13.137998500846514,334.7879712201136,130.57508320247217,204.27129117129385
0.9,15200.0,476332.6189404251,128.37088019950806,3520.515287596846,8.00002947778086,348.8484899466805,134.22973779932255,214.83314314611638
1.0,15200.0,500000.0415927892,132.2311640389703,3526.9414640634436,8.36795126449756,347.3748981388451,133.95328870403222,213.6541176786968
1.1,15200.0,499885.88126670895,137.22180528613035,3522.1034829286746,8.863308272033036,349.9002644680289,134.45513915077638,215.6862286292393
1.2000000000000002,15200.0,499999.9209815152,130.79771237919567,3527.879893079775,9.365259569646884,352.1302768760255,134.89293137336531,217.46706518845184
1.3,15200.0,499999.9890835356,129.08155083657675,3529.8608368084742,9.721737717105551,347.4377392735232,133.92462947399005,213.70218216425116
1.4000000000000001,15200.0,499999.843683571,130.17444038158237,3528.7000506349427,10.296176044563772,352.72309751947785,135.08404224808058,217.95602269305695
