velocity,gamma,success,apoapsis,delta_v,exit_velocity,max_g_load,max_total_heat_flux,max_rad_heat_flux,max_conv_heat_flux
14947.368421052632,-11.846153846153847,False,,,,,,,
14947.368421052632,-11.794871794871796,False,,,,,,,
14947.368421052632,-11.743589743589745,False,,,,,,,
14947.368421052632,-11.692307692307692,False,,,,,,,
14947.368421052632,-11.64102564102564,False,,,,,,,
14947.368421052632,-11.58974358974359,False,,,,,,,
14947.368421052632,-11.538461538461538,False,,,,,,,
14947.368421052632,-11.487179487179487,False,,,,,,,
14947.368421052632,-11.435897435897436,False,,,,,,,
14947.368421052632,-11.384615384615385,False,,,,,,,
14947.368421052632,-11.333333333333334,False,,,,,,,
14947.368421052632,-11.282051282051283,False,,,,,,,
14947.368421052632,-11.23076923076923,False,,,,,,,
14947.368421052632,-11.179487179487179,False,,,,,,,
14947.368421052632,-11.128205128205128,False,,,,,,,
14947.368421052632,-11.076923076923077,False,,,,,,,
14947.368421052632,-11.025641025641026,True,500000.0609963071,127.00041962743762,3531.151272416625,8.011837472393013,361.4152364058057,225.05444487975794,136.49000493260797
14947.368421052632,-10.974358974358974,False,,,,,,,
14947.368421052632,-10.923076923076923,True,499999.7951496195,128.0584783129334,3530.6477063665006,7.9244132881628575,353.465732801258,218.87542495865608,134.852135526964
14947.368421052632,-10.871794871794872,True,499999.8554682624,128.09460406346807,3530.576975313391,7.881491485203727,350.31994408795083,216.2301649503249,134.08977913762592
14947.368421052632,-10.820512820512821,True,499999.8952201642,126.86888206944377,3531.435590407569,7.806416243150897,343.6024722662937,211.1323351414792,132.4701371248145
14947.368421052632,-10.76923076923077,True,499999.9145976284,127.76379172811403,3530.5357985532296,7.800194026709051,337.4614280065607,206.1249460760524,131.33648193050834
14947.368421052632,-10.717948717948719,True,499999.80297073734,127.25090592822971,3531.3860519504783,7.6898526425844445,331.8041714254922,201.86557814041015,129.93859328508205
14947.368421052632,-10.666666666666666,True,499999.85309533327,126.92220401135455,3531.3247096158198,7.568624430228453,324.3093632556899,196.11143447946233,128.41572616963583
14947.368421052632,-10.615384615384615,True,500000.01848374214,127.80589811362597,3530.4605975424824,7.39459968631468,313.0370600616834,187.09728737541172,125.9397726862717
14947.368421052632,-10.564102564102564,True,499999.9484813434,126.86054942488954,3531.4618473473665,7.103029822284203,300.5173793656485,177.4315098524769,123.10785514486766
14947.368421052632,-10.512820512820513,True,499999.8823193966,126.88578451144849,3531.4149539243144,6.703560112752683,285.778433366547,165.9788072351766,119.93657128850003
14947.368421052632,-10.461538461538462,False,,,,,,,
14947.368421052632,-10.41025641025641,False,,,,,,,
14947.368421052632,-10.35897435897436,False,,,,,,,
14947.368421052632,-10.307692307692308,False,,,,,,,
14947.368421052632,-10.256410256410255,False,,,,,,,
14947.368421052632,-10.205128205128204,False,,,,,,,
14947.368421052632,-10.153846153846153,False,,,,,,,
14947.368421052632,-10.102564102564102,False,,,,,,,
14947.368421052632,-10.051282051282051,False,,,,,,,
14947.368421052632,-10.0,False,,,,,,,
15052.631578947368,-12.0,False,,,,,,,
15052.631578947368,-11.948717948717949,False,,,,,,,
15052.631578947368,-11.897435897435898,False,,,,,,,
15052.631578947368,-11.846153846153847,False,,,,,,,
15052.631578947368,-11.794871794871796,False,,,,,,,
15052.631578947368,-11.743589743589745,False,,,,,,,
15052.631578947368,-11.692307692307692,False,,,,,,,
15052.631578947368,-11.64102564102564,False,,,,,,,
15052.631578947368,-11.58974358974359,False,,,,,,,
15052.631578947368,-11.538461538461538,False,,,,,,,
15052.631578947368,-11.487179487179487,False,,,,,,,
15052.631578947368,-11.435897435897436,False,,,,,,,
15052.631578947368,-11.384615384615385,False,,,,,,,
15052.631578947368,-11.333333333333334,False,,,,,,,
15052.631578947368,-11.282051282051283,False,,,,,,,
15052.631578947368,-11.23076923076923,False,,,,,,,
15052.631578947368,-11.179487179487179,False,,,,,,,
15052.631578947368,-11.128205128205128,False,,,,,,,
15052.631578947368,-11.076923076923077,False,,,,,,,
15052.631578947368,-11.025641025641026,False,,,,,,,
15052.631578947368,-10.974358974358974,False,,,,,,,
15052.631578947368,-10.923076923076923,True,500000.0247020198,127.4783070431904,3531.0093524642994,8.062076019061735,365.6695404136882,228.30281058540317,137.64573845728097
15052.631578947368,-10.871794871794872,True,499999.92643340625,127.12237962769768,3531.6407331218234,7.965495519954743,360.209847874188,223.76504639399883,136.4448014801891
15052.631578947368,-10.820512820512821,True,499999.86779244576,128.08825990859896,3530.5757961024597,7.9529606016455885,353.6063811344402,218.79287912852726,135.01432129646383
15052.631578947368,-10.76923076923077,True,500000.1106709248,126.8254297556773,3531.5628033754774,7.89509229459656,349.4811350522014,215.35659123340787,134.12454381879354
15052.631578947368,-10.717948717948719,True,499999.80086089595,128.064979860962,3530.6421248899123,7.79727446102893,344.6538097619871,211.78007964847407,132.89877642778325
15052.631578947368,-10.666666666666666,True,499999.86029009166,128.09956953376968,3530.557476307095,7.720049335175742,336.0548421443243,205.14162716658333,131.101807884342
15052.631578947368,-10.615384615384615,True,499999.7704669206,127.05402662015922,3531.776140225364,7.543357612776294,325.0907624608367,196.30243045943396,128.78833200140272
15052.631578947368,-10.564102564102564,True,499999.71071713715,127.89104805793795,3531.014998396393,7.20915890592006,311.2072444674888,185.53494321283017,125.78415104382302
15052.631578947368,-10.512820512820513,False,,,,,,,
15052.631578947368,-10.461538461538462,False,,,,,,,
15052.631578947368,-10.41025641025641,False,,,,,,,
15052.631578947368,-10.35897435897436,False,,,,,,,
15052.631578947368,-10.307692307692308,False,,,,,,,
15052.631578947368,-10.256410256410255,False,,,,,,,
15052.631578947368,-10.205128205128204,False,,,,,,,
15052.631578947368,-10.153846153846153,False,,,,,,,
15052.631578947368,-10.102564102564102,False,,,,,,,
15052.631578947368,-10.051282051282051,False,,,,,,,
15052.631578947368,-10.0,False,,,,,,,
15157.894736842105,-12.0,False,,,,,,,
15157.894736842105,-11.948717948717949,False,,,,,,,
15157.894736842105,-11.897435897435898,False,,,,,,,
15157.894736842105,-11.846153846153847,False,,,,,,,
15157.894736842105,-11.794871794871796,False,,,,,,,
15157.894736842105,-11.743589743589745,False,,,,,,,
15157.894736842105,-11.692307692307692,False,,,,,,,
15157.894736842105,-11.64102564102564,False,,,,,,,
15157.894736842105,-11.58974358974359,False,,,,,,,
15157.894736842105,-11.538461538461538,False,,,,,,,
15157.894736842105,-11.487179487179487,False,,,,,,,
15157.894736842105,-11.435897435897436,False,,,,,,,
15157.894736842105,-11.384615384615385,False,,,,,,,
15157.894736842105,-11.333333333333334,False,,,,,,,
15157.894736842105,-11.282051282051283,False,,,,,,,
15157.894736842105,-11.23076923076923,False,,,,,,,
15157.894736842105,-11.179487179487179,False,,,,,,,
15157.894736842105,-11.128205128205128,False,,,,,,,
15157.894736842105,-11.076923076923077,False,,,,,,,
15157.894736842105,-11.025641025641026,False,,,,,,,
15157.894736842105,-10.974358974358974,False,,,,,,,
15157.894736842105,-10.923076923076923,True,500000.05671338347,126.96662670588648,3531.244656070478,8.124910686914928,375.05594206027115,235.4458868472575,140.120584550542
15157.894736842105,-10.871794871794872,True,499999.81703555177,128.13619711201318,3530.705914037694,8.050737030823464,370.93856357292947,231.9605458218509,138.97801775107857
15157.894736842105,-10.820512820512821,True,499999.9665327947,127.11178484629045,3531.6632100908805,8.035874029396853,365.2731368789604,227.77785923324262,137.91906391704313
15157.894736842105,-10.76923076923077,True,500000.12826634216,127.18888727767762,3531.5123329785724,7.9491703184104034,360.39667617494206,223.69243249073298,136.70424368420905
15157.894736842105,-10.717948717948719,True,499999.80186743283,127.62242586091998,3530.7855492127173,7.902656211324881,355.242421777768,219.87826212607285,135.55448202743074
15157.894736842105,-10.666666666666666,True,500000.01180544123,126.97538267348364,3531.2183684001848,7.755444380504398,344.0684405969113,211.18393769427675,133.15580133349115
15157.894736842105,-10.615384615384615,True,500000.0528690652,128.00593088986807,3530.7740673963685,7.6199869441692165,335.6742218553143,204.33437706297397,131.3398447923403
15157.894736842105,-10.564102564102564,True,499999.89862520684,127.08306987404649,3531.713068520743,7.332823743840325,322.0500516894916,193.7470310279229,128.46789785347067
15157.894736842105,-10.512820512820513,False,,,,,,,
15157.894736842105,-10.461538461538462,False,,,,,,,
15157.894736842105,-10.41025641025641,False,,,,,,,
15157.894736842105,-10.35897435897436,False,,,,,,,
15157.894736842105,-10.307692307692308,False,,,,,,,
15157.894736842105,-10.256410256410255,False,,,,,,,
15157.894736842105,-10.205128205128204,False,,,,,,,
15157.894736842105,-10.153846153846153,False,,,,,,,
15157.894736842105,-10.102564102564102,False,,,,,,,
15157.894736842105,-10.051282051282051,False,,,,,,,
15157.894736842105,-10.0,False,,,,,,,
15263.157894736842,-12.0,False,,,,,,,
15263.157894736842,-11.948717948717949,False,,,,,,,
15263.157894736842,-11.897435897435898,False,,,,,,,
15263.157894736842,-11.846153846153847,False,,,,,,,
15263.157894736842,-11.794871794871796,False,,,,,,,
15263.157894736842,-11.743589743589745,False,,,,,,,
15263.157894736842,-11.692307692307692,False,,,,,,,
15263.157894736842,-11.64102564102564,False,,,,,,,
15263.157894736842,-11.58974358974359,False,,,,,,,
15263.157894736842,-11.538461538461538,False,,,,,,,
15263.157894736842,-11.487179487179487,False,,,,,,,
15263.157894736842,-11.435897435897436,False,,,,,,,
15263.157894736842,-11.384615384615385,False,,,,,,,
15263.157894736842,-11.333333333333334,False,,,,,,,
15263.157894736842,-11.282051282051283,False,,,,,,,
15263.157894736842,-11.23076923076923,False,,,,,,,
15263.157894736842,-11.179487179487179,False,,,,,,,
15263.157894736842,-11.128205128205128,False,,,,,,,
15263.157894736842,-11.076923076923077,False,,,,,,,
15263.157894736842,-11.025641025641026,False,,,,,,,
15263.157894736842,-10.974358974358974,False,,,,,,,
15263.157894736842,-10.923076923076923,True,499999.8328316733,127.05967006520723,3531.7564609111323,8.219183623184557,386.9088077842384,244.08100990190175,143.02130114707515
15263.157894736842,-10.871794871794872,True,499999.9136676375,128.44540835271664,3530.0079678269226,8.173747151260178,383.5651834828383,241.68350811124552,141.89495654294515
15263.157894736842,-10.820512820512821,True,499999.7096990306,128.05503084142902,3530.6475224674177,8.152128984676331,377.80353424134114,237.3843281031771,140.965635932986
15263.157894736842,-10.76923076923077,True,500000.08531674376,127.97433566193195,3530.82654123093,8.077589921418214,374.29106144499417,234.42231237081594,139.86874907417825
15263.157894736842,-10.717948717948719,True,499999.9914266372,126.99130140938178,3531.1857144139026,8.031218296325251,365.6246393973415,227.79157053681482,138.18522690264507
15263.157894736842,-10.666666666666666,True,499999.78550768376,127.61244699419694,3530.8028201389993,7.8247328726993235,352.9898515273562,217.93369729003768,135.5267620022249
15263.157894736842,-10.615384615384615,True,500000.0142008796,126.92646448437927,3531.308248831182,7.684363972527006,345.67298971335117,211.88218093369332,133.81841768765733
15263.157894736842,-10.564102564102564,True,500000.11598760897,127.9908746808901,3530.808892987036,7.403000921238646,330.5324648699533,200.0697468595141,130.63103104497395
15263.157894736842,-10.512820512820513,False,,,,,,,
15263.157894736842,-10.461538461538462,False,,,,,,,
15263.157894736842,-10.41025641025641,False,,,,,,,
15263.157894736842,-10.35897435897436,False,,,,,,,
15263.157894736842,-10.307692307692308,False,,,,,,,
15263.157894736842,-10.256410256410255,False,,,,,,,
15263.157894736842,-10.205128205128204,False,,,,,,,
15263.157894736842,-10.153846153846153,False,,,,,,,
15263.157894736842,-10.102564102564102,False,,,,,,,
15263.157894736842,-10.051282051282051,False,,,,,,,
15263.157894736842,-10.0,False,,,,,,,
15368.421052631578,-12.0,False,,,,,,,
15368.421052631578,-11.948717948717949,False,,,,,,,
15368.421052631578,-11.897435897435898,False,,,,,,,
15368.421052631578,-11.846153846153847,False,,,,,,,
15368.421052631578,-11.794871794871796,False,,,,,,,
15368.421052631578,-11.743589743589745,False,,,,,,,
15368.421052631578,-11.692307692307692,False,,,,,,,
15368.421052631578,-11.64102564102564,False,,,,,,,
15368.421052631578,-11.58974358974359,False,,,,,,,
15368.421052631578,-11.538461538461538,False,,,,,,,
15368.421052631578,-11.487179487179487,False,,,,,,,
15368.421052631578,-11.435897435897436,False,,,,,,,
15368.421052631578,-11.384615384615385,False,,,,,,,
15368.421052631578,-11.333333333333334,False,,,,,,,
15368.421052631578,-11.282051282051283,False,,,,,,,
15368.421052631578,-11.23076923076923,False,,,,,,,
15368.421052631578,-11.179487179487179,False,,,,,,,
15368.421052631578,-11.128205128205128,False,,,,,,,
15368.421052631578,-11.076923076923077,True,499999.79667487316,127.05070986265764,3531.7853948501092,8.48733055481046,412.1218794754037,263.5485111789126,148.57336829649114
15368.421052631578,-11.025641025641026,False,,,,,,,
15368.421052631578,-10.974358974358974,True,500000.0275132188,127.66104015368501,3530.8639963628993,8.431304517467844,405.32328622969516,258.44391238439295,147.07876500881443
15368.421052631578,-10.923076923076923,True,500000.0726330061,126.82140371581363,3531.562878041256,8.33075726946623,399.2930662698319,253.29993239092062,145.9931338789113
15368.421052631578,-10.871794871794872,True,499999.8306674709,127.86684218176697,3530.3219822304063,8.380488925778113,396.91394989112,251.96359180115135,145.18161311591825
15368.421052631578,-10.820512820512821,True,500000.00295556267,126.89684247427385,3531.3781322514337,8.230805408990864,389.36645400495877,245.803485120099,143.77976406694012
15368.421052631578,-10.76923076923077,True,499999.97942118824,126.8232291919544,3531.5549674312115,8.177102478623555,385.835191784742,243.24427063405483,142.68700245118313
15368.421052631578,-10.717948717948719,True,500000.00780162564,126.79914930895711,3531.623434446866,8.16537106974531,377.6525439913088,237.0115429924337,141.0428940790102
15368.421052631578,-10.666666666666666,True,500000.1258432545,127.15327254209342,3531.575010755613,7.9617129051413675,365.5643386105531,227.57412177340606,138.5338130121587
15368.421052631578,-10.615384615384615,True,499999.90237089625,127.93708944208356,3530.918128652823,7.770269152515206,355.0806363080906,218.9324645366626,136.17551481868065
15368.421052631578,-10.564102564102564,True,500000.1163432227,128.03974010799448,3530.6989694403096,7.378987813663765,337.4948022027079,205.16978238561583,132.69152501392253
15368.421052631578,-10.512820512820513,False,,,,,,,
15368.421052631578,-10.461538461538462,False,,,,,,,
15368.421052631578,-10.41025641025641,False,,,,,,,
15368.421052631578,-10.35897435897436,False,,,,,,,
15368.421052631578,-10.307692307692308,False,,,,,,,
15368.421052631578,-10.256410256410255,False,,,,,,,
15368.421052631578,-10.205128205128204,False,,,,,,,
15368.421052631578,-10.153846153846153,False,,,,,,,
15368.421052631578,-10.102564102564102,False,,,,,,,
15368.421052631578,-10.051282051282051,False,,,,,,,
15368.421052631578,-10.0,False,,,,,,,
15473.684210526315,-12.0,False,,,,,,,
15473.684210526315,-11.948717948717949,False,,,,,,,
15473.684210526315,-11.897435897435898,False,,,,,,,
15473.684210526315,-11.846153846153847,False,,,,,,,
15473.684210526315,-11.794871794871796,False,,,,,,,
15473.684210526315,-11.743589743589745,False,,,,,,,
15473.684210526315,-11.692307692307692,False,,,,,,,
15473.684210526315,-11.64102564102564,False,,,,,,,
15473.684210526315,-11.58974358974359,False,,,,,,,
15473.684210526315,-11.538461538461538,False,,,,,,,
15473.684210526315,-11.487179487179487,False,,,,,,,
15473.684210526315,-11.435897435897436,False,,,,,,,
15473.684210526315,-11.384615384615385,False,,,,,,,
15473.684210526315,-11.333333333333334,False,,,,,,,
15473.684210526315,-11.282051282051283,False,,,,,,,
15473.684210526315,-11.23076923076923,False,,,,,,,
15473.684210526315,-11.179487179487179,False,,,,,,,
15473.684210526315,-11.128205128205128,False,,,,,,,
15473.684210526315,-11.076923076923077,False,,,,,,,
15473.684210526315,-11.025641025641026,False,,,,,,,
15473.684210526315,-10.974358974358974,True,499999.731827946,127.02434923153487,3531.1082736723315,8.525398556568794,416.6875471296308,267.0499084249335,150.1520782742361
15473.684210526315,-10.923076923076923,False,,,,,,,
15473.684210526315,-10.871794871794872,True,499999.9390845191,126.86727261364922,3531.45406254818,8.468223363608109,408.54270303082586,260.7940583942621,148.22765685470046
15473.684210526315,-10.820512820512821,True,499999.8862353267,126.89004389384672,3531.4139164986464,8.370216269140133,404.23348628215047,257.0118694006278,147.22161688152264
15473.684210526315,-10.76923076923077,True,500000.01714573195,127.49786584536514,3531.0040110089776,8.275085075967912,396.94320817507366,251.6332349591726,145.57654104970274
15473.684210526315,-10.717948717948719,True,500000.044082329,127.84643010733362,3530.377170136844,8.251758537475862,387.5789033254533,244.49464362257868,143.50024580166092
15473.684210526315,-10.666666666666666,True,499999.97421690496,126.99647211198499,3531.181685099841,8.075205732899148,377.1461997812164,236.36777631134078,141.3688079850356
15473.684210526315,-10.615384615384615,True,499999.7756460706,127.88305552624115,3530.3082033910887,7.7603298280340836,361.5728462952118,223.60439511773774,138.18866953633844
15473.684210526315,-10.564102564102564,True,499999.9919323116,127.80411222823932,3530.45389960705,7.510745368691819,348.83513945398147,213.74690539064002,135.53842927609048
15473.684210526315,-10.512820512820513,False,,,,,,,
15473.684210526315,-10.461538461538462,False,,,,,,,
15473.684210526315,-10.41025641025641,False,,,,,,,
15473.684210526315,-10.35897435897436,False,,,,,,,
15473.684210526315,-10.307692307692308,False,,,,,,,
15473.684210526315,-10.256410256410255,False,,,,,,,
15473.684210526315,-10.205128205128204,False,,,,,,,
15473.684210526315,-10.153846153846153,False,,,,,,,
15473.684210526315,-10.102564102564102,False,,,,,,,
15473.684210526315,-10.051282051282051,False,,,,,,,
15473.684210526315,-10.0,False,,,,,,,
15578.947368421053,-12.0,False,,,,,,,
15578.947368421053,-11.948717948717949,False,,,,,,,
15578.947368421053,-11.897435897435898,False,,,,,,,
15578.947368421053,-11.846153846153847,False,,,,,,,
15578.947368421053,-11.794871794871796,False,,,,,,,
15578.947368421053,-11.743589743589745,False,,,,,,,
15578.947368421053,-11.692307692307692,False,,,,,,,
15578.947368421053,-11.64102564102564,False,,,,,,,
15578.947368421053,-11.58974358974359,False,,,,,,,
15578.947368421053,-11.538461538461538,False,,,,,,,
15578.947368421053,-11.487179487179487,False,,,,,,,
15578.947368421053,-11.435897435897436,False,,,,,,,
15578.947368421053,-11.384615384615385,False,,,,,,,
15578.947368421053,-11.333333333333334,False,,,,,,,
15578.947368421053,-11.282051282051283,False,,,,,,,
15578.947368421053,-11.23076923076923,False,,,,,,,
15578.947368421053,-11.179487179487179,False,,,,,,,
15578.947368421053,-11.128205128205128,False,,,,,,,
15578.947368421053,-11.076923076923077,False,,,,,,,
15578.947368421053,-11.025641025641026,False,,,,,,,
15578.947368421053,-10.974358974358974,True,499999.8685057214,128.07154440930253,3530.618329311481,8.644725318165209,428.5006426930715,276.0105050015733,153.31609637217298
15578.947368421053,-10.923076923076923,False,,,,,,,
15578.947368421053,-10.871794871794872,True,499999.9171311867,127.93905281293837,3530.9128280388213,8.539188772895574,420.0004346099174,269.47333378459507,151.3410087364814
15578.947368421053,-10.820512820512821,True,500000.0087060441,126.8949818431679,3531.383169720288,8.441528577981021,413.1941561759088,263.60339181946716,149.59076435644167
15578.947368421053,-10.76923076923077,True,499999.90817526396,127.66490490693923,3530.7094585977015,8.460485973621115,407.73764470145557,259.7477993152851,148.41958765064652
15578.947368421053,-10.717948717948719,True,500000.1549699995,127.96969145337516,3530.834765270467,8.260099408154336,394.80680014458085,249.72029476181328,145.6986490329251
15578.947368421053,-10.666666666666666,True,500000.02023668925,126.80289191509564,3531.6165135625456,8.2041801896943,389.3598823320999,245.6626411758728,144.41641356672253
15578.947368421053,-10.615384615384615,True,499999.8728124599,127.96500064684551,3530.8576302940933,7.9401544709010645,374.31079476365915,233.43172798972296,141.34509851230504
15578.947368421053,-10.564102564102564,True,499999.99089570943,126.97835371267593,3531.2041923242855,7.5969304017372705,358.8068181945771,221.16293717328864,138.1878523301162
15578.947368421053,-10.512820512820513,False,,,,,,,
15578.947368421053,-10.461538461538462,False,,,,,,,
15578.947368421053,-10.41025641025641,False,,,,,,,
15578.947368421053,-10.35897435897436,False,,,,,,,
15578.947368421053,-10.307692307692308,False,,,,,,,
15578.947368421053,-10.256410256410255,False,,,,,,,
15578.947368421053,-10.205128205128204,False,,,,,,,
15578.947368421053,-10.153846153846153,False,,,,,,,
15578.947368421053,-10.102564102564102,False,,,,,,,
15578.947368421053,-10.051282051282051,False,,,,,,,
15578.947368421053,-10.0,False,,,,,,,
15684.21052631579,-12.0,False,,,,,,,
15684.21052631579,-11.948717948717949,False,,,,,,,
15684.21052631579,-11.897435897435898,False,,,,,,,
15684.21052631579,-11.846153846153847,False,,,,,,,
15684.21052631579,-11.794871794871796,False,,,,,,,
15684.21052631579,-11.743589743589745,False,,,,,,,
15684.21052631579,-11.692307692307692,False,,,,,,,
15684.21052631579,-11.64102564102564,False,,,,,,,
15684.21052631579,-11.58974358974359,False,,,,,,,
15684.21052631579,-11.538461538461538,False,,,,,,,
15684.21052631579,-11.487179487179487,False,,,,,,,
15684.21052631579,-11.435897435897436,False,,,,,,,
15684.21052631579,-11.384615384615385,False,,,,,,,
15684.21052631579,-11.333333333333334,False,,,,,,,
15684.21052631579,-11.282051282051283,False,,,,,,,
15684.21052631579,-11.23076923076923,False,,,,,,,
15684.21052631579,-11.179487179487179,False,,,,,,,
15684.21052631579,-11.128205128205128,False,,,,,,,
15684.21052631579,-11.076923076923077,False,,,,,,,
15684.21052631579,-11.025641025641026,True,499999.992658783,127.70419288542371,3530.628354277658,8.79187744712407,444.50465589460583,287.57109045584855,156.93356543875728
15684.21052631579,-10.974358974358974,False,,,,,,,
15684.21052631579,-10.923076923076923,True,499999.88480772544,126.84362176810419,3531.5073537646217,8.735482649137902,438.35235545983886,283.0479482814977,155.53393543012922
15684.21052631579,-10.871794871794872,True,499999.9392543499,128.51894412145248,3529.964814216507,8.671227200094332,432.1614794301925,278.7115794471358,154.4962036557253
15684.21052631579,-10.820512820512821,True,500000.05138003017,127.44646551620735,3531.0510721242417,8.556302245406508,425.2157613159671,272.6785148080913,152.67427136962112
15684.21052631579,-10.76923076923077,True,499999.903245614,127.92861574568542,3530.92181143486,8.525170843319847,417.9844360049916,267.3935337175443,151.17598970608998
15684.21052631579,-10.717948717948719,True,499999.8095090949,127.97303351416167,3530.852190220745,8.410590440306542,407.6861986380276,259.5646913544216,148.8854190956735
15684.21052631579,-10.666666666666666,True,499999.8670323958,127.06593052675453,3531.7506954967816,8.253903206560896,398.92455119619757,252.287540106047,147.08019053039084
15684.21052631579,-10.615384615384615,True,499999.7720166105,127.05160930249258,3531.7852600150254,7.996237495075098,384.0327320126835,240.6942435992731,144.01183676496345
15684.21052631579,-10.564102564102564,True,499999.8844308185,128.0879360091767,3530.6073699006038,7.670885753631527,366.93420095662714,227.0481257588757,140.48115018357512
15684.21052631579,-10.512820512820513,False,,,,,,,
15684.21052631579,-10.461538461538462,False,,,,,,,
15684.21052631579,-10.41025641025641,False,,,,,,,
15684.21052631579,-10.35897435897436,False,,,,,,,
15684.21052631579,-10.307692307692308,False,,,,,,,
15684.21052631579,-10.256410256410255,False,,,,,,,
15684.21052631579,-10.205128205128204,False,,,,,,,
15684.21052631579,-10.153846153846153,False,,,,,,,
15684.21052631579,-10.102564102564102,False,,,,,,,
15684.21052631579,-10.051282051282051,False,,,,,,,
15684.21052631579,-10.0,False,,,,,,,
15789.473684210527,-12.0,False,,,,,,,
15789.473684210527,-11.948717948717949,False,,,,,,,
15789.473684210527,-11.897435897435898,False,,,,,,,
15789.473684210527,-11.846153846153847,False,,,,,,,
15789.473684210527,-11.794871794871796,False,,,,,,,
15789.473684210527,-11.743589743589745,False,,,,,,,
15789.473684210527,-11.692307692307692,False,,,,,,,
15789.473684210527,-11.64102564102564,False,,,,,,,
15789.473684210527,-11.58974358974359,False,,,,,,,
15789.473684210527,-11.538461538461538,False,,,,,,,
15789.473684210527,-11.487179487179487,False,,,,,,,
15789.473684210527,-11.435897435897436,False,,,,,,,
15789.473684210527,-11.384615384615385,False,,,,,,,
15789.473684210527,-11.333333333333334,False,,,,,,,
15789.473684210527,-11.282051282051283,False,,,,,,,
15789.473684210527,-11.23076923076923,False,,,,,,,
15789.473684210527,-11.179487179487179,False,,,,,,,
15789.473684210527,-11.128205128205128,False,,,,,,,
15789.473684210527,-11.076923076923077,False,,,,,,,
15789.473684210527,-11.025641025641026,True,500000.13138830854,128.03887815417875,3530.705679842109,8.927401332969247,457.7193562747451,297.6080558971845,160.39533371607223
15789.473684210527,-10.974358974358974,False,,,,,,,
15789.473684210527,-10.923076923076923,True,500000.06448703224,126.95002611770178,3531.2751865739383,8.822193393595056,448.1766499969748,290.3000397218619,158.34581788734087
15789.473684210527,-10.871794871794872,True,499999.8656603558,128.09721108248414,3530.5727858651744,8.733915551970869,441.8115383016774,285.1076173375769,157.07206078139905
15789.473684210527,-10.820512820512821,True,499999.8461551481,127.98590378041717,3530.91186099147,8.741451457039158,437.0152977344928,281.5698137664758,155.77284522128545
15789.473684210527,-10.76923076923077,True,500000.0619870859,127.8466055171939,3530.3826317728376,8.644808989189336,428.7346382076562,275.4242919514814,153.88528677245947
15789.473684210527,-10.717948717948719,True,499999.86759413953,127.3165273660561,3531.289214453405,8.524372777411816,419.3501233338751,268.3994535978897,151.88745716249684
15789.473684210527,-10.666666666666666,True,499999.89123527653,126.8707417421133,3531.4424195332767,8.379531052784055,410.4666168562271,260.93339453112344,150.03929640628954
15789.473684210527,-10.615384615384615,True,499999.95167297666,127.11397402499642,3531.6516070192147,8.166843774424473,396.5568643995325,250.20129511056854,147.1363888893431
15789.473684210527,-10.564102564102564,True,499999.9818473638,126.98262284050998,3531.1949998395116,7.652180286615183,373.2570921675516,231.4761093895051,142.78059256114187
15789.473684210527,-10.512820512820513,False,,,,,,,
15789.473684210527,-10.461538461538462,False,,,,,,,
15789.473684210527,-10.41025641025641,False,,,,,,,
15789.473684210527,-10.35897435897436,False,,,,,,,
15789.473684210527,-10.307692307692308,False,,,,,,,
15789.473684210527,-10.256410256410255,False,,,,,,,
15789.473684210527,-10.205128205128204,False,,,,,,,
15789.473684210527,-10.153846153846153,False,,,,,,,
15789.473684210527,-10.102564102564102,False,,,,,,,
15789.473684210527,-10.051282051282051,False,,,,,,,
15789.473684210527,-10.0,False,,,,,,,
15894.736842105263,-12.0,False,,,,,,,
15894.736842105263,-11.948717948717949,False,,,,,,,
15894.736842105263,-11.897435897435898,False,,,,,,,
15894.736842105263,-11.846153846153847,False,,,,,,,
15894.736842105263,-11.794871794871796,False,,,,,,,
15894.736842105263,-11.743589743589745,False,,,,,,,
15894.736842105263,-11.692307692307692,False,,,,,,,
15894.736842105263,-11.64102564102564,False,,,,,,,
15894.736842105263,-11.58974358974359,False,,,,,,,
15894.736842105263,-11.538461538461538,False,,,,,,,
15894.736842105263,-11.487179487179487,False,,,,,,,
15894.736842105263,-11.435897435897436,False,,,,,,,
15894.736842105263,-11.384615384615385,False,,,,,,,
15894.736842105263,-11.333333333333334,False,,,,,,,
15894.736842105263,-11.282051282051283,False,,,,,,,
15894.736842105263,-11.23076923076923,False,,,,,,,
15894.736842105263,-11.179487179487179,False,,,,,,,
15894.736842105263,-11.128205128205128,False,,,,,,,
15894.736842105263,-11.076923076923077,False,,,,,,,
15894.736842105263,-11.025641025641026,False,,,,,,,
15894.736842105263,-10.974358974358974,False,,,,,,,
15894.736842105263,-10.923076923076923,True,500000.01914474095,126.97265867564965,3531.229435868925,8.92710354923855,460.4552722895372,299.5548561405572,161.71798683024898
15894.736842105263,-10.871794871794872,True,500000.0509765288,126.78073737873956,3531.6571582520974,8.862207519954136,454.47564650573975,294.24617573273446,160.2294707730053
15894.736842105263,-10.820512820512821,True,499999.8182918731,128.127237266056,3530.7209579545697,8.83426170655976,448.3143231702681,289.9999165009776,158.78943784476442
15894.736842105263,-10.76923076923077,True,500000.0459613949,126.8399189203019,3531.527963599061,8.698957465419818,436.9544468748528,281.3692976024164,156.35965778296313
