lift to drag ratio,beta,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.894736842105263,41.83673469387755,499999.8040534104,125.37766118813124,3533.0793321006827,13.694800381058748,447.6151934247971,158.72978879055557,289.1480809495973
2.0,41.83673469387755,499999.9932546863,126.32895827192215,3531.8950292426753,14.065541407467116,438.48420072529996,157.23762758795152,281.6919192876721
0.9473684210526315,42.04081632653061,500000.03178660723,129.2236285612007,3529.119954796953,8.604879320270888,434.80381918000205,156.41844952601886,279.6012706557558
1.0526315789473684,42.04081632653061,499999.6995570861,128.37536687693546,3529.8766679344058,9.00895502533272,431.6971142056697,155.7583030251354,276.99607257320474
1.1578947368421053,42.04081632653061,500000.08651610324,127.47415052959423,3531.298431084109,9.496784836951774,431.3937374246591,155.71772475564433,276.74517473720005
1.263157894736842,42.04081632653061,500000.21274179313,126.79549173811711,3531.8801023188134,10.120391287781235,436.98283534518885,156.74724523898652,281.42217900206464
1.3684210526315788,42.04081632653061,500000.03535294684,125.8045813831277,3532.287463918517,10.74686805432662,441.8820557989183,157.73714251917104,285.3626869238458
1.4736842105263157,42.04081632653061,499999.8109431969,125.3884689374313,3533.005508559842,11.1217601407962,433.1745397053846,156.06910051477328,278.24523385426437
1.5789473684210527,42.04081632653061,499999.87772597495,125.51730130927444,3532.8053114804907,11.816273135880483,442.0356718051801,157.852330993621,284.871969653987
1.6842105263157894,42.04081632653061,500000.0047609998,125.76609502680276,3532.4596216593413,12.321815396024135,438.34783184561724,157.11013028905296,282.56717967165565
1.789473684210526,42.04081632653061,499999.9932363248,124.37518483230815,3534.1972175890673,13.008170067526708,440.36577888639255,157.07719124725168,284.15283111155094
1.894736842105263,42.04081632653061,499999.7213579337,125.3751251025933,3532.948978601616,13.62164190344468,445.66448238068256,158.50377185167622,287.5922240813136
2.0,42.04081632653061,500000.0134448444,125.90254715033689,3532.206889162016,14.202108838004724,445.9814977147202,158.43427489498472,287.78307660295235
0.9473684210526315,42.244897959183675,499999.85920743155,129.50533714434005,3529.3013371791317,8.57853196281049,435.9394026835421,156.64647191614736,280.48766879081705
1.0526315789473684,42.244897959183675,500000.12848809565,128.43187526979727,3530.390741233308,8.97836547847948,432.81262565456814,156.00628920772738,277.8785430224878
1.1578947368421053,42.244897959183675,500000.08619966847,127.89704824615683,3530.5868748639477,9.511094850609577,433.8048082593899,156.14147695044224,278.70035155759894
1.263157894736842,42.244897959183675,499999.84443450335,127.65152783415078,3530.9622851087024,9.991544269403382,434.686751756421,156.5333843965488,279.47795627404224
1.3684210526315788,42.244897959183675,499999.91263760487,126.26834894269086,3532.1754602822866,10.613627214294603,439.9932749854017,157.51767327365783,283.3811121078142
1.4736842105263157,42.244897959183675,500000.2419305938,126.8733771838456,3531.744281806622,11.085164495287259,434.35443682547776,156.32419584284267,279.1794741544189
1.5789473684210527,42.244897959183675,499999.9130173279,125.44424926983993,3532.9373681517563,11.826253486867367,446.0795176384278,158.45861238910658,288.19516996699866
1.6842105263157894,42.244897959183675,499999.71397495724,127.40184961249952,3531.3753383407466,12.357763414122516,443.5720931088067,157.96923177647324,286.5824645574952
1.789473684210526,42.244897959183675,500000.0277904043,128.32121866787838,3530.049893984071,12.944503681599228,439.015200352258,156.79571014646694,282.98708589870154
1.894736842105263,42.244897959183675,499999.99611542234,125.11491371644752,3532.9819533602854,13.455838040183256,443.742565961162,158.28013671903156,285.8478821632059
2.0,42.244897959183675,499999.89179583645,125.75055570038057,3532.520752784619,14.15772279132561,444.0495070795504,158.21092051065412,286.6597304464439
0.9473684210526315,42.44897959183673,500000.0560884711,129.26410903056558,3529.089124506525,8.55950830187389,437.03294718252914,156.85760896795986,281.3369537791298
1.0526315789473684,42.44897959183673,500000.0996399537,127.05460736702526,3531.6059674366948,8.984356565235913,434.99581594209064,156.39534736047491,279.6422784590012
1.1578947368421053,42.44897959183673,500000.1471362922,126.91907601694629,3531.759270201811,9.442690796396858,433.9043873565011,156.2502774139979,278.7409703440159
1.263157894736842,42.44897959183673,500000.0526698552,126.59850974864548,3531.5772199001267,10.017322792184016,437.80792917086967,157.03575841206734,282.01040107191943
1.3684210526315788,42.44897959183673,500000.0079841249,125.74769506126404,3532.3382678361195,10.656565148762295,443.0563216468133,157.97425449315324,286.3400466165717
1.4736842105263157,42.44897959183673,500000.3256120769,124.70395002191299,3533.7047602524276,11.086919408632077,436.4104032138175,156.69507960764102,280.8379639005934
1.5789473684210527,42.44897959183673,500000.2464617161,125.3241497080594,3533.193780424808,11.772198501262963,444.1541431438768,158.2349739940874,286.92122588662124
1.6842105263157894,42.44897959183673,499999.8691848184,125.77663036788772,3532.6688499205384,12.296100729226866,441.8078311502085,157.74880009095992,285.35821624710616
